155,59.22,219.299,59.22,219.299
156,61.11,219.01,61.11,219.01
157,63.12,218.865,63.12,218.865
158,64.9,219.01,64.9,219.01
159,66.68,219.01,66.68,219.01
160,68.57,218.865,68.57,218.865
161,70.35,218.72,70.35,218.72
162,72.24,218.865,72.24,218.865
163,73.91,219.01,73.91,219.01
164,75.58,219.154,75.58,219.154
165,77.36,219.154,77.36,219.154
166,79.26,219.01,79.26,219.01
167,81.15,218.72,81.15,218.72
168,82.93,218.576,82.93,218.576
169,84.93,218.72,84.93,218.72
170,86.94,218.865,86.94,218.865
171,88.61,219.154,88.61,219.154
172,90.28,219.299,90.28,219.299
173,92.06,219.299,92.06,219.299
174,93.73,219.299,93.73,219.299
175,95.51,219.154,95.51,219.154
176,97.18,219.154,97.18,219.154
177,98.85,219.299,98.85,219.299
178,100.52,219.444,100.52,219.444
179,102.3,219.444,102.3,219.444
180,104.08,219.444,104.08,219.444
181,105.97,219.444,105.97,219.444
182,107.87,219.588,107.87,219.588
183,109.76,219.733,109.76,219.733
184,111.43,219.878,111.43,219.878
185,113.21,220.022,113.21,220.022
186,114.99,220.022,114.99,220.022
187,116.77,220.167,116.77,220.167
188,118.44,220.312,118.44,220.312
189,120.11,220.312,120.11,220.312
190,121.67,220.456,121.67,220.456
191,123.45,220.456,123.45,220.456
192,125.34,220.456,125.34,220.456
193,127.12,220.746,127.12,220.746
194,129.13,221.035,129.13,221.035
195,130.91,221.324,130.91,221.324
196,132.69,221.614,132.69,221.614
197,134.58,221.758,134.58,221.758
198,136.36,221.903,136.36,221.903
199,138.15,222.048,138.15,222.048
200,139.93,222.337,139.93,222.337
201,141.71,222.482,141.71,222.482
202,143.27,222.771,143.27,222.771
203,144.82,222.916,144.82,222.916
204,146.38,222.916,146.38,222.916
205,147.83,222.771,147.83,222.771
206,149.39,222.626,149.39,222.626
207,150.17,222.771,150.17,222.771
208,150.5,223.783,150.5,223.783
209,150.28,225.664,150.28,225.664
210,149.72,227.4,149.72,227.4
211,149.39,229.136,149.39,229.136
212,148.94,230.293,148.94,230.293
213,148.83,230.293,148.83,230.293
214,149.17,230.582,149.17,230.582
215,150.17,230.438,150.17,230.438
216,151.84,230.727,151.84,230.727
217,153.84,230.293,153.84,230.727
218,155.73,230.872,155.73,230.872
219,157.85,230.727,157.85,230.727
220,159.74,231.016,159.74,231.016
221,161.75,231.016,161.75,231.016
222,163.64,231.016,163.64,231.016
223,165.53,231.016,165.53,231.016
224,167.42,231.016,167.42,231.016
225,169.2,230.727,169.2,230.727
226,170.09,231.016,170.09,231.016
227,170.21,232.174,170.21,232.174
228,170.09,233.62,170.09,233.62
229,170.21,235.211,170.21,235.211
230,170.09,236.658,170.09,236.658
231,169.76,238.249,169.76,238.249
232,169.65,239.841,169.65,239.841
233,169.65,241.432,169.65,241.432
234,169.43,243.168,169.43,243.168
235,169.09,244.904,169.09,244.904
236,168.87,246.784,168.87,246.784
237,168.65,248.809,168.65,248.809
238,168.54,250.69,168.54,250.69
239,168.54,252.571,168.54,252.571
240,168.42,254.306,168.42,254.306
241,168.42,256.042,168.42,256.042
242,168.54,257.778,168.54,257.778
243,168.65,259.514,168.65,259.514
244,168.65,261.395,168.65,261.395
245,168.54,263.275,168.54,263.275
246,168.54,265.156,168.54,265.156
247,168.54,267.036,168.54,267.036
248,168.65,268.917,168.65,268.917
249,168.87,270.798,168.87,270.798
250,168.87,272.678,168.87,272.678
251,168.76,274.703,168.76,274.703
252,168.76,276.584,168.76,276.584
253,168.87,278.32,168.87,278.32
254,168.98,280.2,168.98,280.2
255,168.98,281.792,168.98,281.792
256,168.87,283.672,168.87,283.672
257,168.87,285.553,168.87,285.553
258,168.76,287.289,168.76,287.289
259,168.65,289.025,168.65,289.025
260,187.46,290.76,168.54,290.76
261,179.56,292.352,168.42,292.352
262,176.11,293.943,168.31,293.943
263,168.2,295.679,168.2,295.679
264,167.98,297.415,167.98,297.415
265,167.87,299.151,167.87,299.151
266,167.65,300.742,167.65,300.742
267,167.53,302.478,167.53,302.478
268,167.53,304.214,167.53,304.214
269,167.42,305.95,167.42,305.95
270,167.53,307.541,167.53,307.541
271,167.42,309.132,167.42,309.132
272,167.53,310.145,167.53,310.145
273,168.98,310.723,168.98,310.723
274,170.98,310.723,170.98,310.723
275,173.1,310.723,173.1,310.723
276,175.1,310.723,175.1,310.723
277,177.11,310.868,177.11,310.868
278,179.22,311.013,179.22,311.013
279,181.23,311.013,181.23,311.013
280,183.23,311.013,183.23,311.013
281,185.23,311.013,185.23,311.013
282,187.13,311.013,187.13,311.013
283,189.02,311.447,189.02,311.447
284,190.91,311.736,190.91,311.736
285,192.91,311.881,192.91,311.881
286,194.92,311.881,194.92,311.881
287,196.81,311.736,196.81,311.736
288,198.59,311.736,198.59,311.736
289,200.26,312.025,200.26,312.025
290,202.04,312.025,202.04,312.025
291,203.82,312.025,203.82,312.025
292,205.72,312.17,205.72,312.17
293,207.39,312.315,207.39,312.315
294,209.28,312.17,209.28,312.17
295,210.95,312.17,210.95,312.17
296,212.84,312.315,212.84,312.315
297,214.51,312.315,214.51,312.315
298,216.29,312.315,216.29,312.315
299,217.85,312.604,217.85,312.604
300,219.52,312.604,219.52,312.604
301,221.19,312.893,221.19,312.893
302,222.86,312.893,222.86,312.893
303,224.42,312.893,224.42,312.893
304,225.75,313.038,225.75,313.038
305,227.53,313.038,227.53,313.038
306,229.32,313.183,229.32,313.183
307,231.1,313.183,231.1,313.183
308,232.88,313.183,232.88,313.183
309,234.77,313.183,234.77,313.183
310,236.77,313.327,236.77,313.327
311,238.67,313.183,238.67,313.183
312,240.56,313.183,240.56,313.183
313,242.23,313.472,242.23,313.472
314,244.12,313.472,244.12,313.472
315,246.13,313.472,246.13,313.472
316,248.13,313.761,248.13,313.761
317,250.02,313.761,250.02,313.761
318,252.03,313.906,252.03,313.906
319,254.03,314.195,254.03,314.195
320,255.81,314.34,255.81,314.34
321,257.59,314.485,257.59,314.485
322,259.37,314.485,259.37,314.485
323,261.26,314.629,261.26,314.629
324,263.27,314.774,263.27,314.774
325,265.27,314.774,265.27,314.774
326,267.28,314.919,267.28,314.919
327,269.28,314.919,269.28,314.919
328,271.17,314.774,271.17,314.774
329,272.95,314.629,272.95,314.629
330,274.85,314.485,274.85,314.485
331,276.63,314.629,276.63,314.629
332,278.52,314.629,278.52,314.629
333,280.3,314.919,280.3,314.919
334,281.97,315.353,281.97,315.353
335,283.64,315.353,283.64,315.353
336,285.31,315.497,285.31,315.497
337,286.87,315.642,286.87,315.642
338,288.43,315.642,288.43,315.642
339,289.87,315.497,289.87,315.497
340,291.43,315.497,291.43,315.497
341,293.21,315.353,293.21,315.353
342,294.99,315.208,294.99,315.208
343,296.78,315.063,296.78,315.063
344,298.67,315.208,298.67,315.208
345,300.45,315.208,300.45,315.208
346,302.34,315.063,302.34,315.063
347,304.23,314.919,304.23,314.919
348,306.13,314.919,306.13,314.919
349,307.8,314.919,307.8,314.919
350,309.58,314.629,309.58,314.629
351,311.36,314.485,311.36,314.485
352,313.25,314.485,313.25,314.485
353,315.03,314.485,315.03,314.485
354,316.81,314.629,316.81,314.629
355,318.71,314.774,318.71,314.774
356,320.49,314.629,320.49,314.629
357,322.27,314.629,322.27,314.629
358,324.05,314.774,324.05,314.774
359,325.83,314.629,325.83,314.629
360,327.83,314.629,327.83,314.629
361,329.73,314.629,329.73,314.629
362,331.62,314.774,331.62,314.774
363,333.51,314.919,333.51,314.919
364,335.4,314.919,335.4,314.919
365,337.07,314.919,337.07,314.919
366,338.85,314.919,338.85,314.919
367,340.64,314.919,340.64,314.919
368,342.42,314.919,342.42,314.919
369,344.31,315.063,344.31,315.063
370,346.09,315.063,346.09,315.063
371,347.87,314.919,347.87,314.919
372,349.65,314.919,349.65,314.919
373,351.54,315.063,351.54,315.063
374,353.21,315.063,353.21,315.063
375,354.88,315.353,354.88,315.353
376,356.55,315.497,356.55,315.497
377,358.22,315.642,358.22,315.642
378,360.12,315.787,360.12,315.787
379,362.01,315.787,362.01,315.787
380,363.9,315.787,363.9,315.787
381,365.79,315.642,365.79,315.642
382,367.69,315.787,367.69,315.787
383,369.47,315.931,369.47,315.931
384,371.14,315.931,371.14,315.931
385,372.7,315.787,372.7,315.787
386,374.48,315.787,374.48,315.787
387,376.37,315.787,376.37,315.787
388,378.15,315.787,378.15,315.787
389,379.82,315.642,379.82,315.642
390,381.49,315.497,381.49,315.497
391,383.16,315.497,383.16,315.497
392,384.72,315.497,384.72,315.497
393,386.28,315.642,386.28,315.642
394,387.84,315.497,387.84,315.497
395,389.5,315.497,389.5,315.497
396,391.17,315.642,391.17,315.642
397,393.07,315.642,393.07,315.642
398,394.96,316.076,394.96,316.076
399,396.96,316.51,396.96,316.51
400,398.63,316.51,398.63,316.51
401,400.75,316.365,400.75,316.365
402,402.86,316.076,402.86,316.076
403,404.87,316.076,404.87,316.076
404,406.87,316.076,406.87,316.076
405,408.87,316.076,408.87,316.076
406,410.99,315.931,410.99,315.931
407,412.77,315.787,412.77,315.787
408,414.55,315.642,414.55,315.642
409,416.22,315.497,416.22,315.497
410,417.78,315.353,417.78,315.353
411,419.45,315.208,419.45,315.208
412,421.12,315.063,421.12,315.063
413,422.79,314.919,422.79,314.919
414,424.35,314.919,424.35,314.919
415,426.02,315.063,426.02,315.063
416,427.69,315.353,427.69,315.353
417,429.25,315.497,429.25,315.497
418,430.92,315.642,430.92,315.642
419,432.47,315.931,432.47,315.931
420,433.92,316.221,433.92,316.221
421,435.48,316.365,435.48,316.365
422,437.26,316.655,437.26,316.655
423,439.04,316.655,439.04,316.655
424,440.82,316.944,440.82,316.944
425,442.6,317.089,442.6,317.089
426,444.5,317.089,444.5,317.089
427,446.28,317.233,446.28,317.233
428,448.06,317.378,448.06,317.378
429,449.73,317.233,449.73,317.233
430,451.62,317.233,451.62,317.233
431,453.51,317.233,453.51,317.233
432,455.29,317.233,455.29,317.233
433,457.19,317.233,457.19,317.233
434,458.97,317.378,458.97,317.378
435,460.75,317.378,460.75,317.378
436,462.42,317.522,462.42,317.522
437,464.31,317.522,464.31,317.522
438,466.2,317.522,466.2,317.522
439,468.1,317.522,468.1,317.522
440,469.99,317.522,469.99,317.522
441,471.88,317.378,471.88,317.378
442,473.77,317.378,473.77,317.378
443,475.67,317.522,475.67,317.522
444,477.45,317.667,477.45,317.667
445,479.45,317.667,479.45,317.667
446,481.23,317.667,481.23,317.667
447,482.9,317.812,482.9,317.812
448,484.57,318.101,484.57,318.101
449,486.35,318.246,486.35,318.246
450,488.13,318.39,488.13,318.39
451,490.03,318.39,490.03,318.39
452,491.81,318.101,491.81,318.101
453,493.48,317.812,493.48,317.812
454,495.04,317.956,495.04,317.956
455,496.59,318.101,496.59,318.101
456,498.38,318.246,498.38,318.246
457,500.16,318.101,500.16,318.101
458,501.83,318.101,501.83,318.101
459,503.5,318.101,503.5,318.101
460,505.17,318.101,505.17,318.101
461,507.06,317.812,507.06,317.812
462,509.06,317.812,509.06,317.812
463,510.84,317.667,510.84,317.667
464,512.74,317.522,512.74,317.522
465,514.63,317.233,514.63,317.233
466,515.07,317.378,515.07,317.378
467,516.19,317.667,516.19,317.667
468,517.86,317.233,517.86,317.233
469,519.08,317.233,519.08,317.233
470,520.64,317.812,520.64,317.812
471,522.2,317.956,522.2,317.956
472,523.31,317.378,523.31,317.378
473,525.2,317.233,525.2,317.233
474,526.09,317.522,526.09,317.522
475,527.54,317.089,527.54,317.089
476,529.54,317.089,529.54,317.089
477,531.21,317.233,531.21,317.233
478,532.66,317.378,532.66,317.378
479,534.67,317.378,534.67,317.378
480,536.67,317.812,536.67,317.812
481,538.67,317.956,538.67,317.956
482,540.45,317.378,540.45,317.378
483,542.46,317.233,542.46,317.233
484,544.35,317.233,544.35,317.233
485,546.24,317.667,546.24,317.667
486,548.25,303.346,548.25,317.956
487,549.25,310.723,549.25,317.956
488,550.81,316.365,550.81,317.812
489,552.25,317.812,552.25,317.812
490,554.04,317.956,554.04,317.956
491,555.82,317.956,555.82,317.956
492,557.49,318.101,557.49,318.101
493,559.16,318.101,559.16,318.101
494,560.94,318.101,560.94,318.101
495,562.72,318.39,562.72,318.39
496,564.5,318.535,564.5,318.535
497,566.28,318.535,566.28,318.535
498,566.61,317.522,566.61,317.522
499,566.84,315.787,566.84,315.787
500,566.95,313.617,566.95,313.617
501,566.84,311.591,566.84,311.591
502,567.06,309.422,567.06,309.422
503,567.39,307.541,567.39,307.541
504,567.39,305.66,567.39,305.66
505,567.39,303.924,567.39,303.924
506,567.5,301.899,567.5,301.899
507,567.84,300.163,567.84,300.163
508,567.84,298.427,567.84,298.427
509,567.84,296.836,567.84,296.836
510,567.62,295.1,567.62,295.1
511,567.62,293.22,567.62,293.22
512,567.5,291.484,567.5,291.484
513,567.62,289.893,567.62,289.893
514,567.73,288.157,567.73,288.157
515,567.62,286.421,567.62,286.421
516,567.62,284.54,567.62,284.54
517,567.62,282.949,567.62,282.949
518,567.5,281.358,567.5,281.358
519,567.84,279.622,567.84,279.622
520,567.95,277.741,567.95,277.741
521,568.06,276.005,568.06,276.005
522,568.4,274.125,568.4,274.125
523,568.73,272.244,568.73,272.244
524,568.95,270.653,568.95,270.653
525,568.95,268.772,568.95,268.772
526,568.95,267.036,568.95,267.036
527,568.95,265.156,568.95,265.156
528,568.95,263.42,568.95,263.42
529,568.95,261.684,568.95,261.684
530,568.95,259.948,568.95,259.948
531,568.84,258.212,568.84,258.212
532,568.95,256.476,568.95,256.476
533,568.95,254.596,568.95,254.596
534,568.84,252.86,568.84,252.86
535,568.73,251.124,568.73,251.124
536,568.62,249.388,568.62,249.388
537,568.62,247.652,568.62,247.652
538,568.62,245.916,568.62,245.916
539,568.62,244.036,568.62,244.036
540,568.62,242.3,568.62,242.3
541,568.62,240.564,568.62,240.564
542,568.73,238.683,568.73,238.683
543,568.73,237.092,568.73,237.092
544,568.73,235.356,568.73,235.356
545,568.84,233.62,568.84,233.62
546,568.95,231.884,568.95,231.884
547,568.95,230.148,568.95,230.148
548,568.95,228.268,568.95,228.268
549,568.95,226.532,568.95,226.532
550,568.84,224.796,568.84,224.796
551,568.73,223.06,568.73,223.06
552,568.84,221.324,568.84,221.324
553,568.95,219.588,568.95,219.588
554,568.84,218.142,568.84,218.142
555,568.84,216.406,568.84,216.406
556,568.95,214.525,568.95,214.525
557,568.95,212.934,568.95,212.934
558,569.17,211.488,569.17,211.488
559,569.29,209.607,569.29,209.607
560,569.29,207.871,569.29,207.871
561,569.29,206.135,569.29,206.135
562,569.17,204.255,569.17,204.255
563,569.17,202.374,569.17,202.374
564,569.06,200.494,569.06,200.494
565,568.95,198.613,568.95,198.613
566,568.84,196.732,568.84,196.732
567,568.73,194.852,568.73,194.852
568,568.62,193.116,568.62,193.116
569,568.51,191.235,568.51,191.235
570,568.51,189.355,568.51,189.355
571,568.51,187.619,568.51,187.619
572,568.4,185.883,568.4,185.883
573,568.4,184.292,568.4,184.292
574,568.4,182.701,568.4,182.701
575,568.28,180.82,568.28,180.82
576,568.28,179.229,568.28,179.229
577,568.17,177.638,568.17,177.638
578,568.17,176.046,568.17,176.046
579,568.17,174.31,568.17,174.31
580,568.17,172.719,568.17,172.719
581,568.28,171.128,568.28,171.128
582,568.62,169.681,568.62,169.681
583,568.73,168.235,568.73,168.235
584,568.95,166.788,568.95,166.788
585,568.95,164.908,568.95,164.908
586,568.95,163.172,568.95,163.172
587,568.95,161.436,568.95,161.436
588,568.73,159.7,568.73,159.7
589,568.84,157.964,568.84,157.964
590,568.95,156.228,568.95,156.228
591,568.95,154.348,568.95,154.348
592,569.17,152.467,569.17,152.467
593,569.4,150.587,569.4,150.587
594,569.4,148.561,569.4,148.561
595,569.51,146.536,569.51,146.536
596,569.51,144.511,569.51,144.511
597,569.4,142.486,569.4,142.486
598,569.4,140.75,569.4,140.75
599,569.29,139.014,569.29,139.014
600,569.29,137.278,569.29,137.278
601,569.4,135.253,569.4,135.253
602,569.51,133.517,569.51,133.517
603,569.62,131.926,569.62,131.926
604,569.51,130.335,569.51,130.335
605,569.62,128.599,569.62,128.599
606,569.73,127.008,569.73,127.008
607,569.62,125.127,569.62,125.127
608,569.51,123.247,569.51,123.247
609,569.4,121.511,569.4,121.511
610,569.29,119.485,569.29,119.485
611,568.95,117.605,568.95,117.605
612,568.62,115.724,568.62,115.724
613,568.73,113.699,568.73,113.699
614,568.84,111.963,568.84,111.963
615,569.29,110.372,569.29,110.372
616,569.73,108.781,569.73,108.781
617,569.62,107.334,569.62,107.334
618,569.73,105.888,569.73,105.888
619,569.84,104.441,569.84,104.441
620,569.95,102.561,569.95,102.561
621,570.07,100.825,570.07,100.825
622,569.95,98.944,569.95,98.944
623,570.07,97.208,570.07,97.208
624,570.18,95.472,570.18,95.472
625,570.18,93.737,570.18,93.737
626,570.18,92.145,570.18,92.145
627,570.18,90.554,570.18,90.554
628,570.07,88.963,570.07,88.963
629,570.18,87.372,570.18,87.372
630,570.4,85.636,570.4,85.636
631,570.4,83.9,570.4,83.9
632,570.4,82.453,570.4,82.453
633,570.18,81.007,570.18,81.007
634,570.18,79.56,570.18,79.56
635,570.07,77.969,570.07,77.969
636,569.95,76.522,569.95,76.522
637,569.95,75.076,569.95,75.076
638,570.18,73.34,570.18,73.34
639,570.4,71.893,570.4,71.893
640,570.51,70.302,570.51,70.302
641,570.73,68.856,570.73,68.856
642,571.07,67.264,571.07,67.264
643,571.07,65.529,571.07,65.529
644,571.07,63.793,571.07,63.793
645,571.07,62.491,571.07,62.491
646,570.84,60.466,570.84,60.466
647,570.73,58.585,570.73,58.585
648,570.51,56.56,570.51,56.56
649,570.51,54.535,570.51,54.535
650,570.4,52.654,570.4,52.654
651,570.29,51.063,570.29,51.063
652,570.4,49.327,570.4,49.327
653,570.73,47.736,570.73,47.736
654,570.73,46,570.73,46
655,570.62,44.264,570.62,44.264
656,570.73,42.384,570.73,42.384
657,570.62,40.503,570.62,40.503
658,570.51,38.767,570.51,38.767
659,570.18,37.031,570.18,37.031
660,569.95,35.296,569.95,35.296
661,569.95,33.56,569.95,33.56
662,570.07,31.968,570.07,31.968
663,570.07,30.377,570.07,30.377
664,569.95,30.233,569.95,30.233
665,568.84,29.943,568.84,29.943
666,567.17,29.943,567.17,29.943
667,565.28,29.799,565.28,29.799
668,563.61,29.509,563.61,29.509
669,562.16,29.509,562.16,29.509
670,560.71,29.365,560.71,29.365
671,559.38,29.075,559.38,29.075
672,557.82,29.365,557.82,29.365
673,556.15,29.075,556.15,29.075
674,554.37,29.22,554.37,29.22
675,552.59,29.22,552.59,29.22
676,551.03,29.22,551.03,29.22
677,549.25,29.075,549.25,29.075
678,547.36,29.075,547.36,29.075
679,545.69,29.365,545.69,29.365
680,543.9,29.509,543.9,29.509
681,542.12,29.654,542.12,29.654
682,540.34,29.654,540.34,29.654
683,538.45,29.509,538.45,29.509
684,536.45,29.075,536.45,29.075
685,534.55,28.931,534.55,28.931
686,532.55,28.641,532.55,28.641
687,530.66,28.352,530.66,28.352
688,528.65,28.352,528.65,28.352
689,526.98,28.207,526.98,28.207
690,525.31,27.918,525.31,27.918
691,523.53,27.773,523.53,27.773
692,521.64,27.918,521.64,27.918
693,519.64,27.918,519.64,27.918
694,517.74,27.918,517.74,27.918
695,515.96,27.918,515.96,27.918
696,514.07,27.918,514.07,27.918
697,512.4,27.484,512.4,27.484
698,510.51,27.484,510.51,27.484
699,508.62,27.484,508.62,27.484
700,506.61,27.34,506.61,27.34
701,504.83,27.05,504.83,27.05
702,502.94,26.761,502.94,26.761
703,501.16,26.616,501.16,26.616
704,499.15,26.616,499.15,26.616
705,497.15,26.472,497.15,26.472
706,495.15,26.327,495.15,26.327
707,493.25,26.182,493.25,26.182
708,491.36,25.893,491.36,25.893
709,489.25,26.038,489.25,26.038
710,487.47,26.038,487.47,26.038
711,485.68,26.182,485.68,26.182
712,483.9,26.472,483.9,26.472
713,482.23,26.616,482.23,26.616
714,480.45,26.472,480.45,26.472
715,478.67,26.327,478.67,26.327
716,476.67,26.038,476.67,26.038
717,475.11,25.748,475.11,25.748
718,473.44,25.748,473.44,25.748
719,471.66,25.604,471.66,25.604
720,469.65,25.459,469.65,25.459
721,467.87,25.314,467.87,25.314
722,465.87,25.17,465.87,25.17
723,463.87,25.025,463.87,25.025
724,462.09,25.025,462.09,25.025
725,460.3,25.025,460.3,25.025
726,458.63,25.17,458.63,25.17
727,456.96,25.17,456.96,25.17
728,455.29,25.314,455.29,25.314
729,453.62,25.314,453.62,25.314
730,451.73,25.314,451.73,25.314
731,449.95,25.314,449.95,25.314
732,448.17,25.314,448.17,25.314
733,446.39,25.314,446.39,25.314
734,444.83,25.459,444.83,25.459
735,443.16,25.459,443.16,25.459
736,441.49,25.459,441.49,25.459
737,439.93,25.314,439.93,25.314
738,438.49,25.17,438.49,25.17
739,437.04,25.025,437.04,25.025
740,435.37,24.88,435.37,24.88
741,433.7,24.88,433.7,24.88
742,432.14,24.736,432.14,24.736
743,430.58,24.591,430.58,24.591
744,429.25,24.446,429.25,24.446
745,427.8,24.446,427.8,24.446
746,426.24,24.446,426.24,24.446
747,424.79,24.302,424.79,24.302
748,423.23,24.446,423.23,24.446
749,421.68,24.302,421.68,24.302
750,420.23,24.012,420.23,24.012
751,418.78,23.434,418.78,23.434
752,417.56,22.566,417.56,22.566
753,416.22,21.843,416.22,21.843
754,415,20.975,415,20.975
755,413.77,20.251,413.77,20.251
756,412.55,19.239,412.55,19.239
757,411.43,18.226,411.43,18.226
758,410.21,17.358,410.21,17.358
759,408.87,16.056,408.87,16.056
760,407.43,15.622,407.43,15.622
761,405.87,15.478,405.87,15.478
762,404.31,15.478,404.31,15.478
763,402.64,15.912,402.64,15.912
764,400.97,16.201,400.97,16.201
765,399.3,16.201,399.3,16.201
766,397.63,16.201,397.63,16.201
767,395.96,16.346,395.96,16.346
768,394.29,16.49,394.29,16.49
769,392.62,16.49,392.62,16.49
770,391.06,16.346,391.06,16.346
771,389.39,16.201,389.39,16.201
772,387.61,16.056,387.61,16.056
773,385.83,16.056,385.83,16.056
774,384.16,16.056,384.16,16.056
775,382.6,15.622,382.6,15.622
776,381.16,15.478,381.16,15.478
777,379.71,15.767,379.71,15.767
778,378.26,16.201,378.26,16.201
